# The values in this table are from the official 2014 proto.
VNUM	GOLD_MIN	GOLD_MAX	RESURRECTION_VNUM	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4
10511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10512	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10514	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10516	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10522	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10612	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10616	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10621	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10624	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10625	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10701	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10702	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10705	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10706	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10707	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10708	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10709	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10711	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10714	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10715	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10718	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10723	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10724	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10725	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10819	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10820	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10821	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10822	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10831	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10833	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10834	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10835	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11100	1000	3000	0	0	0	0	0	0	0	0	0	0	0	0
11101	1000	3000	0	0	0	0	0	0	0	0	0	0	0	0
11102	1000	3000	0	0	0	0	0	0	0	0	0	0	0	0
11103	1000	3000	0	0	0	0	0	0	0	0	0	0	0	0
11104	1000	3000	0	0	0	0	0	0	0	0	0	0	0	0
11105	1000	3000	0	0	0	0	0	0	0	0	0	0	0	0
11106	1500	3500	0	0	0	0	0	0	0	0	0	0	0	0
11107	1500	3500	0	0	0	0	0	0	0	0	0	0	0	0
11108	1500	3500	0	0	0	0	0	0	0	0	0	0	0	0
11109	1500	3500	0	0	0	0	0	0	0	0	0	0	0	0
11110	1500	3500	0	0	0	0	0	0	0	0	0	0	0	0
11111	1500	3500	0	0	0	0	0	0	0	0	0	0	0	0
11112	2000	4000	0	0	0	0	0	0	0	0	0	0	0	0
11113	2000	4000	0	0	0	0	0	0	0	0	0	0	0	0
11114	2000	4000	0	0	0	0	0	0	0	0	0	0	0	0
11115	2000	4000	0	0	0	0	0	0	0	0	0	0	0	0
11116	2000	4000	0	0	0	0	0	0	0	0	0	0	0	0
11117	2000	4000	0	0	0	0	0	0	0	0	0	0	0	0
11505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11506	10000	20000	0	0	0	0	0	0	0	0	0	0	0	0
11507	10000	20000	0	0	0	0	0	0	0	0	0	0	0	0
11508	10000	20000	0	0	0	0	0	0	0	0	0	0	0	0
11509	10000	20000	0	0	0	0	0	0	0	0	0	0	0	0
11510	10000	20000	0	0	0	0	0	0	0	0	0	0	0	0
12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14006	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14007	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14008	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14015	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14016	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14029	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14031	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14040	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14041	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14044	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14045	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20006	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20007	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20008	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20015	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20016	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20029	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20031	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20040	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20041	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20044	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20045	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20050	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20052	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20053	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20055	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20056	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20057	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20058	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20060	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20062	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20063	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20066	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20070	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20073	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20078	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20079	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20080	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20081	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20083	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20084	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20086	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20087	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20088	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20089	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20092	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20093	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20094	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20095	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20096	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20099	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20204	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20207	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20209	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20213	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20219	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20221	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20302	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20304	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20320	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20344	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20345	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20346	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20349	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20354	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20355	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20359	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20360	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20361	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20363	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20366	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20372	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20373	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20377	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20378	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20383	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20384	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20385	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20386	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20392	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30111	1000	2000	0	0	0	0	0	0	0	0	0	0	0	0
30112	1000	2000	0	0	0	0	0	0	0	0	0	0	0	0
30113	1000	2000	0	0	0	0	0	0	0	0	0	0	0	0
30114	1000	2000	0	0	0	0	0	0	0	0	0	0	0	0
30115	1000	2000	0	0	0	0	0	0	0	0	0	0	0	0
30116	1000	2000	0	0	0	0	0	0	0	0	0	0	0	0
30117	1000	2000	0	0	0	0	0	0	0	0	0	0	0	0
30118	1000	2000	0	0	0	0	0	0	0	0	0	0	0	0
30119	1000	2000	0	0	0	0	0	0	0	0	0	0	0	0
30120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30302	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30304	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
